Date,GS Expected Loss,GS Share Price,GS 6M-Implied Volatility,GS Market-Implied 1-Yr PD,GS Option-Implied DtD,WFC Expected Loss,WFC Share Price,WFC 6M-Implied Volatility,WFC Market-Implied 1-Yr PD,WFC Option-Implied DtD,VIX Index,S&P 500 Total Market Capitalization,Ln SPX Level,SPX Returns,History Line,MS Expected Loss,MS Share Price,MS 6M-Implied Volatility,MS Market-Implied 1-Yr PD,MS Option-Implied DtD,JPM Expected Loss,JPM Share Price,JPM 6M-Implied Volatility,JPM Market-Implied 1-Yr PD,JPM Option-Implied DtD,BAC Expected Loss,BAC Share Price,BAC 6M-Implied Volatility,BAC Market-Implied 1-Yr PD,BAC Option-Implied DtD,C Expected Loss,C Share Price,C 6M-Implied Volatility,C Market-Implied 1-Yr PD,C Option-Implied DtD,NY Expected Loss,NY Share Price,NY 6M-Implied Volatility,NY Market-Implied 1-Yr PD,NY Option-Implied DtD,STT Expected Loss,STT Share Price,STT 6M-Implied Volatility,STT Market-Implied 1-Yr PD,STT Option-Implied DtD,Industry Expected Losses - Capital Weighted ,Market-based Capital Ratio MCAR [Market Capitalization / National Banking Total Assets],Industry Market Value of Assets
10/26/2010,0.049483079,158.29,0.28256,0.020843753,4.245032991,0.06042565,25.91,0.3666,0.025760245,3.922966591,0.2022,1185.64,7.078037992,1.69E-05,962,0.114573675,24.19,0.33625,0.052820159,3.291840307,0.073132127,37.2,0.32835,0.031627336,3.67521332,0.155293465,11.3,0.42286,0.074880124,2.62972616,0.112360834,41.8,0.35245,0.051120358,3.196853834,0.033754244,25.03,0.30631,0.013979046,4.540964158,0.047948217,40.98,0.34507,0.020162272,34.48554228,0.075715122,0.183634966,1986.005209
10/27/2010,0.049375008,160.15,0.28321,0.020795601,4.242040335,0.064905538,25.75,0.37388,0.027808987,3.841324216,0.2071,1182.45,7.075343836,-0.002694156,963,0.115047389,24.4,0.33802,0.053032809,3.27659772,0.072006366,37.54,0.32702,0.031100504,3.69497584,0.151590305,11.54,0.41699,0.072689978,2.671316834,0.115573063,41.7,0.3582,0.052786523,3.144757822,0.033913032,25.22,0.30715,0.014047171,4.536190274,0.046704504,41.42,0.34349,0.019612776,34.48554227,0.076057956,0.18475121,1990.352326
10/28/2010,0.047243145,163.24,0.28048,0.019851413,4.294616514,0.062695424,25.94,0.37059,0.026795635,3.881722453,0.2088,1183.78,7.076467987,0.001124151,964,0.113013239,24.86,0.33578,0.051917516,3.302848478,0.068940949,37.51,0.32165,0.029673164,3.756232488,0.150195503,11.53,0.41412,0.071894592,2.68963843,0.11299884,41.7,0.3534,0.051453383,3.187471001,0.030663619,25.17,0.29999,0.012657672,4.642399956,0.045562647,41.11,0.34081,0.019109606,34.48554215,0.073794657,0.185945565,1995.530251
10/29/2010,0.047726815,161.13,0.28047,0.020065344,4.28706688,0.062209292,26.06,0.37006,0.026573427,3.891254913,0.212,1183.26,7.07602862,-0.000439367,965,0.109405625,24.87,0.3287,0.050068626,3.374087295,0.069788039,37.63,0.32334,0.030066551,3.738316671,0.150908788,11.449,0.415,0.072320775,2.682385815,0.110970988,41.7,0.34962,0.050409474,3.221933104,0.030582656,25.06,0.29952,0.012623173,4.645145324,0.045306436,41.76,0.34142,0.018996878,34.48554218,0.073331945,0.185438244,1993.434541
11/1/2010,0.048962278,161.57,0.28306,0.020612383,4.24943348,0.063112746,25.93,0.37128,0.026986587,3.874178207,0.2183,1184.39,7.076983153,0.000954533,966,0.110628924,24.68,0.33037,0.050719936,3.355188609,0.078028236,37.42,0.33713,0.033934502,3.582521806,0.148047219,11.5,0.40961,0.070679202,2.718671413,0.114407769,41.5,0.35555,0.052190087,3.166626882,0.031398885,25.05,0.30129,0.012971239,4.617445697,0.042663974,41.77,0.33636,0.017837938,34.48554222,0.075154214,0.18536087,1992.977264
11/2/2010,0.047787314,162.82,0.28135,0.020091965,4.279809763,0.061697288,25.97,0.36895,0.026339661,3.8999738,0.2157,1193.57,7.084704095,0.007720942,967,0.113558073,24.61,0.33589,0.052233247,3.299381445,0.075181653,36.96,0.33144,0.032589967,3.637590085,0.145066273,11.4,0.40295,0.069019524,2.761635209,0.113621063,41.7,0.35456,0.0517748,3.177042677,0.030468493,25.08,0.29932,0.012574539,4.649075573,0.041543986,41.93,0.33444,0.017348749,34.48554222,0.074245424,0.185784381,1994.085826
11/3/2010,0.047640539,162.63,0.28098,0.020027077,4.284753628,0.057891109,26.46,0.36357,0.024610377,3.974145602,0.1956,1197.96,7.088375389,0.003671294,968,0.108507788,25.4,0.32898,0.049541401,3.376370283,0.070600187,37.72,0.32491,0.030444445,3.721533372,0.144364976,11.52,0.40241,0.068597003,2.76770885,0.112146967,41.9,0.35229,0.051006257,3.199097096,0.02837098,25.76,0.29637,0.011683079,4.723583214,0.041131676,42.28,0.33421,0.017168961,34.48554217,0.072643237,0.186926504,1999.02096
11/4/2010,0.040327509,166.39,0.26805,0.016819438,4.505757852,0.045887545,27.46,0.34421,0.019252647,4.232773205,0.1852,1221.06,7.107474613,0.019099224,969,0.102786996,26.37,0.32143,0.046539645,3.465303078,0.059828786,39.8,0.3096,0.025489104,3.936433482,0.127083896,12.13,0.37306,0.059000765,2.998389502,0.111310808,43.3,0.35396,0.050527867,3.195000674,0.021151526,26.5,0.28054,0.008644778,5.022238871,0.032581471,43.95,0.31927,0.013476607,34.48554226,0.065541528,0.191489307,2015.256134
11/5/2010,0.036511358,171.07,0.2621,0.015165704,4.626173855,0.042621559,29.22,0.3421,0.01781939,4.31983373,0.1826,1225.85,7.11138976,0.003915147,970,0.100484231,27.28,0.32024,0.045299459,3.487209253,0.053913902,40.94,0.3008,0.022819381,4.068847406,0.125006765,12.36,0.37116,0.057842804,3.019958868,0.108406355,44.9,0.35233,0.048995364,3.2232704,0.018678001,28.17,0.27783,0.007614323,5.143152232,0.027288213,45.47,0.3097,0.011224445,34.47437914,0.061842633,0.196657161,2030.996473
11/8/2010,0.039039735,169.2,0.26662,0.016259782,4.540637937,0.045758924,29.04,0.34772,0.019196007,4.243949377,0.1829,1223.25,7.10926653,-0.00212323,971,0.09979008,27.21,0.32609,0.044796799,3.445832432,0.056967408,40.51,0.30565,0.024193135,3.997892416,0.125427427,12.6,0.3736,0.058031695,3.005306024,0.125091542,44.38,0.38182,0.057710164,2.970552362,0.020292524,28.07,0.2835,0.008286321,5.061511631,0.0303559,44.75,0.31564,0.012526585,34.47437915,0.066212022,0.196665365,2012.352307
11/9/2010,0.041153698,166.55,0.26922,0.017179297,4.481720076,0.052505792,28.13,0.35807,0.022188901,4.091272751,0.1908,1213.4,7.101181616,-0.008084915,972,0.103384897,26.32,0.32989,0.046657703,3.396937415,0.060326837,39.9,0.31066,0.025715522,3.924471694,0.133463281,12.27,0.38671,0.062411977,2.896683159,0.128863597,43,0.38606,0.059767754,2.928005218,0.020934499,27.75,0.28446,0.008554153,5.030906128,0.032782226,43.97,0.31976,0.013562525,34.47437916,0.069258445,0.193256617,2007.124035
11/10/2010,0.044516945,167.22,0.27629,0.018650599,4.369489457,0.051393518,28.58,0.35732,0.021692405,4.117542105,0.1847,1218.71,7.105548201,0.004366586,973,0.10570339,26.55,0.33507,0.047811287,3.346767408,0.059288439,40.62,0.31001,0.025243673,3.943279249,0.124636388,12.57,0.3719,0.057614533,3.01840759,0.126225285,44.2,0.38356,0.058319795,2.955776731,0.022501137,27.72,0.28849,0.009209264,4.959374645,0.032733337,44.67,0.32076,0.013541598,34.47437915,0.069998736,0.194870125,2012.2633
11/11/2010,0.04549741,167.71,0.27844,0.019081548,4.337528403,0.056775548,28.19,0.36605,0.024106358,4.00670546,0.1864,1213.54,7.101296987,-0.004251214,974,0.111123693,26.31,0.34454,0.050591155,3.252398869,0.063958106,40.02,0.31701,0.027374185,3.845149389,0.129325819,12.37,0.37946,0.060154661,2.954110997,0.130602008,43.6,0.3905,0.060689212,2.898984601,0.024731554,27.67,0.29397,0.010145661,4.864874085,0.030647197,44.96,0.31662,0.012650673,34.47437922,0.072611766,0.194341439,2011.04819
11/12/2010,0.051434615,165.83,0.28907,0.021711467,4.171446043,0.065767222,27.54,0.38003,0.028205471,3.838876287,0.2061,1199.21,7.089418286,-0.011878701,975,0.120653839,25.57,0.36025,0.055600523,3.103534173,0.070180082,39.61,0.32716,0.030248618,3.720151057,0.135710937,12.12,0.39003,0.063665109,2.868981652,0.127240991,42.9,0.38283,0.058898944,2.951982296,0.02888711,27.49,0.30335,0.01190207,4.707277988,0.037880767,43.89,0.33034,0.015757032,34.47437916,0.077515273,0.192178997,2003.080491
11/15/2010,0.049830429,167.22,0.28662,0.020997415,4.212009776,0.060723425,27.65,0.37165,0.025895774,3.928985669,0.202,1197.75,7.088200076,-0.00121821,976,0.115379554,26,0.3516,0.052810576,3.184076378,0.063395697,40.08,0.31612,0.027116386,3.856837729,0.132102727,12.1,0.38293,0.061700469,2.92176234,0.121198408,43.2,0.37224,0.05567645,3.038206591,0.026630544,27.7325,0.2987,0.010946385,4.790360438,0.036296901,43.87,0.32705,0.015072725,34.47437916,0.073966516,0.193235595,2007.148315
11/16/2010,0.059395114,165.1,0.30347,0.025292672,3.971069076,0.073851756,27.19,0.3927,0.031964165,3.70429415,0.2258,1178.34,7.071861947,-0.016338128,977,0.125393435,25.63,0.36952,0.058105323,3.026233756,0.075662676,39.61,0.33655,0.032816136,3.616356024,0.145365092,11.94,0.40766,0.069060539,2.741406074,0.131508289,42.2,0.38936,0.061222445,2.897463559,0.030045868,27.69,0.30646,0.0123946,4.667389773,0.044617836,43.13,0.3424,0.018694222,34.47437916,0.083998387,0.191219935,2000.262159
11/17/2010,0.055673628,164.89,0.29658,0.02361053,4.062605202,0.072495763,26.86,0.38963,0.03132878,3.723239183,0.2176,1178.59,7.072074088,0.00021214,978,0.122690159,25.09,0.36257,0.056716077,3.079131,0.074420119,39.18,0.33372,0.032231394,3.641144366,0.144524075,11.62,0.40384,0.068650925,2.761038194,0.128131823,41.9,0.38238,0.059410433,2.948163566,0.031331016,27.32,0.3084,0.012942274,4.623521725,0.043068637,43.01,0.33922,0.018014982,34.47437917,0.081206168,0.190289996,1996.268893
11/18/2010,0.047543569,167.35,0.28228,0.019983988,4.277234104,0.061986333,27.51,0.37349,0.026471597,3.90513258,0.1875,1196.69,7.087314691,0.015240604,979,0.11518677,25.57,0.3498,0.052744815,3.196249816,0.068864789,39.66,0.32497,0.029637529,3.745922508,0.140055644,11.7,0.39559,0.06614015,2.820229099,0.117487681,43,0.36495,0.05373445,3.097371406,0.024648276,28.04,0.29466,0.010110619,4.868589709,0.037725861,43.95,0.33012,0.015690002,34.47437916,0.073262105,0.192913006,2004.945174
11/19/2010,0.046896987,166.67,0.28073,0.019698424,4.298400869,0.060033181,27.49,0.37006,0.025581757,3.940679231,0.1804,1199.73,7.08985181,0.002537119,980,0.112720236,25.62,0.34526,0.051465669,3.238775462,0.066948638,39.41,0.32122,0.028750641,3.786105156,0.138299008,11.66,0.39186,0.065176728,2.846261706,0.117288648,42.68,0.36388,0.053640647,3.10403085,0.02627002,27.76,0.29791,0.01079412,4.804175905,0.039371184,43.44,0.33263,0.01640311,34.47437924,0.072492631,0.192108542,2002.669927
11/22/2010,0.058980345,161.05,0.30098,0.025104795,3.990247433,0.063391429,26.95,0.37452,0.027114205,3.876364203,0.1837,1197.84,7.088275214,-0.001576597,981,0.12088735,25.06,0.359,0.055767626,3.109463599,0.071941303,38.51,0.32833,0.031069956,3.691578894,0.145959342,11.3,0.40443,0.069532766,2.750699431,0.112966248,41.8,0.35384,0.051428249,3.185166672,0.026346051,27.31,0.29699,0.010826222,4.800743602,0.041258919,42.8,0.33534,0.017224428,34.47437925,0.07907282,0.188384558,1989.441196
11/23/2010,0.061151779,157.78,0.30347,0.02609228,3.946505546,0.062362261,26.8,0.37238,0.026643322,3.893759247,0.2063,1180.73,7.07388817,-0.014387044,982,0.12125162,24.66,0.35833,0.055997681,3.111437856,0.076533468,37.63,0.33467,0.033227278,3.609556618,0.148746288,11.09,0.4085,0.071165169,2.719182025,0.114054389,41,0.35394,0.052023985,3.177941145,0.028717791,26.88,0.30145,0.011830203,4.712363723,0.044164345,42.1,0.33983,0.018495152,34.47437926,0.081080225,0.18578849,1980.424079
11/24/2010,0.057034413,160.26,0.29707,0.024224349,4.040055796,0.055059655,27.1125,0.36038,0.023333576,4.033910939,0.1956,1198.35,7.08870089,0.014812719,983,0.115552644,25.15,0.34906,0.05297132,3.198896108,0.070811421,38.16,0.32577,0.030542802,3.715656566,0.14214109,11.28,0.39667,0.067397082,2.804108135,0.112153232,41.68,0.35204,0.051013796,3.200499806,0.025201025,27.45,0.29458,0.010343319,4.845776493,0.035147086,43.69,0.32436,0.014577411,34.47437916,0.076479338,0.188403752,1989.251784
11/26/2010,0.062062276,158.22,0.30531,0.026507605,3.924195379,0.059889408,26.65,0.36773,0.025516411,3.938042217,0.2222,1189.4,7.081204257,-0.007496632,984,0.121593874,24.7,0.35913,0.056174067,3.104890227,0.076667908,37.5,0.33467,0.033290811,3.607765544,0.146646299,11.12,0.40449,0.069967504,2.746732949,0.111528958,41.1,0.34946,0.050716934,3.219483493,0.028766656,27.14,0.30221,0.011850941,4.710991604,0.03802811,43.84,0.33056,0.01582081,34.47437924,0.080505849,0.186725761,1982.961522
11/29/2010,0.061923501,159.28,0.30553,0.026444127,3.924914947,0.058944853,27.2,0.36745,0.025087636,3.959169805,0.2153,1187.76,7.079824459,-0.001379798,985,0.122867292,24.92,0.36234,0.056825442,3.079472711,0.07599428,37.91,0.33424,0.03297273,3.618058398,0.142693163,11.31,0.39799,0.06769757,2.795410079,0.111281274,41.5,0.34998,0.050572529,3.217899727,0.03165618,27.19,0.30879,0.013081083,4.612572888,0.042731988,43.7,0.33969,0.017867684,34.47437924,0.08062815,0.187746389,1986.775892
11/30/2010,0.068808511,156.14,0.31639,0.029612699,3.780038297,0.062613281,27.21,0.37383,0.026758071,3.891922959,0.2354,1180.55,7.073735711,-0.006088749,986,0.128074867,24.46,0.37087,0.05964484,3.004375279,0.080148405,37.4,0.34042,0.034941958,3.545471757,0.150711843,10.95,0.41145,0.072324793,2.696959919,0.112782352,42,0.35397,0.051325727,3.185575312,0.031236519,26.99,0.30737,0.012901952,4.625966366,0.045754566,43.2,0.34468,0.019194089,34.47437924,0.085579294,0.186054885,1979.792146
12/1/2010,0.060477834,158.45,0.30255,0.025785302,3.960770929,0.058904282,27.53,0.36819,0.02506924,3.96199818,0.2136,1206.07,7.095122419,0.021386708,987,0.121150199,24.92,0.35903,0.05591903,3.107863249,0.072147936,38.15,0.32806,0.031166583,3.689579612,0.150001288,11.29,0.41247,0.071827002,2.696888202,0.110555414,43,0.35215,0.050145664,3.209955117,0.028793163,27.37,0.30284,0.011862191,4.710408535,0.038935512,44.8,0.33393,0.016214036,34.47437923,0.079365427,0.188785132,1989.086723
12/2/2010,0.05438132,162.5,0.29315,0.023029861,4.101861265,0.0507572,28.78,0.35663,0.02140892,4.132132527,0.1939,1221.53,7.10785945,0.012737032,988,0.116906864,25.61,0.35322,0.053635542,3.165690881,0.067959298,39.31,0.32281,0.029217959,3.766043017,0.142582139,11.68,0.40042,0.067550558,2.785813114,0.110587166,44.2,0.35484,0.050128094,3.195011056,0.026440421,27.84,0.29851,0.010866074,4.797746524,0.036199874,45.62,0.32961,0.01503088,34.47437922,0.07490385,0.192546966,2002.316674
12/3/2010,0.053911368,162.31,0.29219,0.022819068,4.114676698,0.048324911,29.05,0.35277,0.020329001,4.186356602,0.1801,1224.71,7.11045936,0.00259991,989,0.115204445,25.64,0.35007,0.052748182,3.194470185,0.065815887,39.61,0.31958,0.028228155,3.808387946,0.138559461,11.86,0.39378,0.065279873,2.836422358,0.109906419,44.5,0.35423,0.049771665,3.202858349,0.024752563,28,0.29482,0.010154502,4.86431901,0.035353874,45.71,0.32798,0.014666401,34.47437914,0.073778119,0.192981238,2003.718099
12/6/2010,0.052354632,162.65,0.28942,0.022122314,4.155252432,0.049036515,28.7425,0.35337,0.020644345,4.169001332,0.1802,1223.12,7.10916025,-0.00129911,990,0.110598057,25.54,0.34093,0.050382021,3.279105122,0.064756426,39.905,0.31822,0.027740697,3.828885063,0.137464063,11.64,0.39008,0.064720777,2.858841531,0.111624747,44.5,0.35737,0.050653952,3.174716716,0.024316124,27.99,0.29372,0.009970918,4.882127399,0.032983459,45.76,0.323,0.013648684,34.47437922,0.072574635,0.193024472,2003.515391
12/7/2010,0.048104008,161.59,0.28082,0.020232283,4.278664837,0.043163921,28.47,0.3416,0.018056692,4.303214458,0.1799,1223.75,7.109675194,0.000514944,991,0.106133942,25.66,0.33282,0.048097662,3.360244977,0.063683753,39.25,0.31522,0.027248468,3.855854354,0.137825346,11.57,0.39028,0.064935197,2.855948091,0.11147722,46.2,0.36051,0.050543303,3.160077974,0.021305486,28.14,0.28638,0.008709093,5.013540473,0.03107191,45.51,0.31842,0.012831734,34.47437914,0.06974749,0.192922076,2002.829373
12/8/2010,0.047092382,166.14,0.28088,0.019784722,4.294195977,0.040789552,29.37,0.33904,0.0170199,4.366956032,0.1774,1228.28,7.113370096,0.003694902,992,0.0997883,26.47,0.32357,0.044845346,3.464870564,0.060809359,40.26,0.31184,0.025935116,3.912394784,0.129431585,12,0.37708,0.060274031,2.964987967,0.106466291,46.4,0.35184,0.047978212,3.239511624,0.020058245,28.76,0.28449,0.008188669,5.072845689,0.030276568,46.18,0.31767,0.012492804,34.47437921,0.066784682,0.196280169,2015.384445
12/9/2010,0.04582152,166.45,0.27853,0.019224293,4.331553156,0.039295735,30.07,0.33765,0.016370354,4.409068497,0.1725,1233,7.117205503,0.003835407,993,0.098056394,26.71,0.32111,0.043966684,3.493966061,0.056689887,40.81,0.30536,0.024067883,4.003583901,0.126133444,12.65,0.37527,0.058401709,2.992982164,0.10274861,46.875,0.34606,0.046090888,3.297389508,0.019882239,28.98,0.28452,0.008115338,5.081479951,0.031711272,45.74,0.32019,0.01310461,34.47437922,0.06488367,0.19723616,2019.330536
12/10/2010,0.042604666,168.47,0.27301,0.017812624,4.426610062,0.036625423,30.27,0.33264,0.01521447,4.482431266,0.1761,1240.4,7.123189187,0.005983684,994,0.097110275,26.95,0.32014,0.043481298,3.507108934,0.05277346,41.43,0.29922,0.022308706,4.095099224,0.122097255,12.8,0.36865,0.056237371,3.049932133,0.10581681,47.7,0.35315,0.047628874,3.237592416,0.017405051,28.95,0.27741,0.007086082,5.210437284,0.029720027,45.93,0.31603,0.012255979,34.47437914,0.063017152,0.198787781,2024.772335
12/13/2010,0.041371784,169.48,0.27095,0.017274215,4.464024765,0.03573938,30.22,0.33068,0.014832405,4.507251848,0.1755,1240.46,7.123237558,4.84E-05,995,0.095040008,26.94,0.31617,0.042459111,3.551038273,0.050605466,41.51,0.29532,0.021341517,4.150400658,0.125197601,12.54,0.37276,0.057917605,3.010809001,0.106556573,48.1,0.35521,0.047999258,3.221896146,0.015386561,29.33,0.27213,0.006251312,5.328028414,0.030664597,45.36,0.31728,0.012658088,34.47437922,0.062254566,0.199169671,2025.810445
12/14/2010,0.041425036,167.33,0.27012,0.017297553,4.469707644,0.038206565,29.8175,0.33487,0.015898084,4.436920341,0.1761,1241.59,7.124148095,0.000910538,996,0.094029905,26.63,0.31315,0.041983411,3.581907861,0.054431162,40.79,0.30121,0.023051447,4.058443793,0.127456789,12.4,0.3761,0.059145643,2.981132642,0.10404723,46.9,0.34845,0.046745038,3.274969806,0.015997383,29.2,0.27374,0.006503557,5.291091472,0.030973069,45.2,0.31772,0.012789582,34.47437922,0.062354321,0.197240005,2019.202441
12/15/2010,0.042445609,165.21,0.27125,0.017743285,4.443177215,0.039298412,29.79,0.33702,0.016371516,4.407666428,0.1794,1235.23,7.119012467,-0.005135629,997,0.098516676,26.2,0.32019,0.044232595,3.498564769,0.05958473,40.21,0.30957,0.025378222,3.94035,0.130906831,12.29,0.38194,0.061020764,2.933273633,0.110849384,45.9,0.35879,0.050225917,3.172925374,0.01822485,29.16,0.28028,0.007426118,5.165945213,0.033833318,45.36,0.32421,0.014012968,34.47437922,0.065440573,0.195734305,2013.545861
12/16/2010,0.042964144,164.46,0.27196,0.017970119,4.428781336,0.036559041,30.02,0.33194,0.01518582,4.483167126,0.1739,1242.87,7.1251785,0.006166034,998,0.096970572,26.01,0.31654,0.043480912,3.536853095,0.057630291,40.0125,0.30572,0.024492662,3.987036207,0.126165295,12.52,0.37446,0.05843678,2.996718947,0.106191514,45.865,0.35028,0.047848275,3.249735906,0.017377731,29.43,0.27843,0.007074761,5.211700224,0.031034525,45.7,0.31863,0.012815789,34.47437922,0.063949249,0.195724026,2013.127909
12/17/2010,0.041653341,164.04,0.26911,0.017397368,4.474100567,0.034863157,29.96,0.32825,0.01445529,4.5314443,0.1611,1243.91,7.126014923,0.000836423,999,0.093329372,26.24,0.31039,0.041668663,3.609466223,0.056664285,39.67,0.30338,0.024056432,4.012650779,0.122442964,12.57,0.36775,0.056450896,3.052469838,0.100561136,47,0.34236,0.044991212,3.334027432,0.017445952,29.39,0.27854,0.007103034,5.207952048,0.030771968,45.47,0.31769,0.012703848,34.47437914,0.061678988,0.195832411,2013.660545
12/20/2010,0.038570294,166.05,0.26364,0.016056456,4.57465733,0.032612258,30.1,0.32373,0.013489781,4.599726552,0.1641,1247.08,7.128560098,0.002545174,1000,0.087929802,26.26,0.30003,0.039036585,3.734328552,0.051132239,39.95,0.29366,0.021576205,4.149807597,0.116614067,12.62,0.3571,0.053384303,3.144609322,0.101467555,47.1,0.34419,0.045443807,3.317097935,0.015312267,29.46,0.27219,0.006220653,5.332475723,0.026377239,45.9,0.30819,0.010839391,34.47437921,0.058600935,0.196994193,2017.521399
12/21/2010,0.036185338,168.23,0.25955,0.015025273,4.655236196,0.030212024,30.82,0.32,0.012465324,4.679271307,0.1649,1254.6,7.134572076,0.006011978,1001,0.08311202,26.86,0.29293,0.036673314,3.831833716,0.046636583,41,0.28693,0.01958298,4.263736309,0.110651337,12.98,0.34843,0.050255522,3.230985845,0.094588439,47.4,0.33237,0.042018307,3.437537327,0.014113353,29.79,0.26905,0.005726548,5.40910021,0.0237895,46.68,0.303,0.009749623,34.47437921,0.054786146,0.199293643,2025.95524
12/22/2010,0.036904784,169.6,0.2617,0.015335668,4.62227152,0.029526567,31.31,0.31951,0.012173721,4.703976047,0.1545,1258.84,7.137945941,0.003373865,1002,0.085397557,27.4,0.29934,0.037733849,3.75592324,0.044297564,42.16,0.28433,0.01855372,4.321110181,0.10994835,13.38,0.34981,0.049852011,3.227201884,0.091733884,47.3,0.327,0.040617274,3.493150651,0.013426004,30.52,0.26835,0.005443822,5.454892696,0.024408654,47.77,0.30617,0.010009826,34.47437913,0.054555572,0.20135873,2033.385892
12/23/2010,0.040502577,167.6,0.26835,0.01689563,4.500205983,0.033654524,30.99,0.32796,0.013936275,4.571637023,0.1647,1256.77,7.136300217,-0.001645724,1003,0.087350896,27.41,0.30313,0.038675531,3.70907557,0.04809017,42.08,0.29151,0.020225196,4.213446682,0.121031598,13.06,0.36835,0.055644114,3.057962335,0.095610258,46.8,0.33301,0.042532079,3.425989399,0.016082353,30.09,0.27601,0.006538671,5.28539846,0.027415706,47.22,0.31265,0.011278394,34.4743792,0.058401006,0.199798015,2028.298426
12/27/2010,0.040077537,169.83,0.26845,0.016710598,4.506910859,0.034700194,31.21,0.33068,0.014385231,4.54163367,0.1767,1257.54,7.136912711,0.000612494,1004,0.088976019,27.51,0.30659,0.039456895,3.668326248,0.048972229,42.67,0.29413,0.020615924,4.184913966,0.119758645,13.27,0.36731,0.054952056,3.071102329,0.09798855,47.7,0.33909,0.043697638,3.371835683,0.016796485,30.33,0.27872,0.006834035,5.244029377,0.029478436,47.17,0.31736,0.012153262,34.47437913,0.059011894,0.20143605,2033.846477
12/28/2010,0.041090052,169.19,0.27025,0.01715141,4.47450563,0.035975991,31.2,0.33335,0.014934361,4.504914777,0.1752,1258.51,7.137683761,0.00077105,1005,0.088526422,27.66,0.30625,0.039229834,3.674063564,0.05125007,42.61,0.2983,0.021628551,4.125511122,0.120109605,13.34,0.3684,0.055129691,3.063503118,0.100246136,47.8,0.34334,0.044822079,3.330894731,0.017192988,30.39,0.28004,0.006998217,5.22179931,0.030877628,46.8,0.31996,0.012748888,34.47437921,0.060193934,0.201154249,2033.215812
12/29/2010,0.044507706,167.63,0.27645,0.018646519,4.368459346,0.036021861,31.02,0.33305,0.014954132,4.50279912,0.1728,1259.78,7.138692382,0.001008621,1006,0.08997134,27.28,0.30769,0.039954884,3.652669142,0.051033901,42.36,0.2975,0.021532241,4.13283728,0.119656144,13.31,0.36737,0.054894248,3.071453192,0.10138749,47.7,0.3452,0.045395021,3.312154582,0.016730496,30.28,0.27841,0.006806724,5.247781152,0.02988699,46.66,0.31752,0.012326997,34.47437921,0.06191293,0.20017793,2029.394546
12/30/2010,0.045380711,167.64,0.27818,0.019030207,4.341328239,0.037770698,30.82,0.33623,0.015709401,4.453400405,0.1752,1257.88,7.137183043,-0.001509338,1007,0.092366135,27.33,0.31243,0.041120757,3.597797641,0.052012666,42.23,0.29911,0.02196873,4.108641015,0.122613713,13.28,0.37269,0.05645695,3.026979256,0.10157682,47.6,0.34535,0.045491367,3.309923355,0.01736398,30.18,0.28008,0.007069062,5.212336859,0.032443489,46.27,0.32261,0.013417575,34.47437914,0.063091303,0.199826101,2028.513786
12/31/2010,0.043033563,168.16,0.2764,0.018000003,4.394172722,0.037825692,30.99,0.33669,0.015733198,4.452645277,0.1775,1257.64,7.136992228,-0.000190815,1008,0.090438359,27.21,0.31207,0.040124219,3.612658838,0.051870598,42.42,0.3013,0.021905267,4.102113746,0.119122963,13.34,0.37476,0.054512831,3.041499256,0.089055721,47.3,0.3448,0.03923473,3.425451027,0.01729468,30.2,0.28125,0.007040347,5.216269174,0.029004143,46.34,0.32318,0.01195176,30.75842876,0.058179273,0.212915758,1906.669585
1/3/2011,0.040492039,173.05,0.27331,0.016890611,4.462364837,0.031876042,31.58,0.32534,0.013174994,4.628662544,0.1761,1271.87,7.148243537,0.01125131,1009,0.085624299,28.23,0.30635,0.037743451,3.691737709,0.047331565,43.58,0.2946,0.019889669,4.213417555,0.109559703,14.19,0.36226,0.049520382,3.16638627,0.08601221,49,0.34219,0.037757307,3.468447366,0.015146883,30.81,0.27599,0.006152421,5.341594738,0.025410907,47.62,0.31658,0.010431747,30.75842875,0.054562435,0.217481143,1922.281602
1/4/2011,0.040667892,173.08,0.27368,0.016967164,4.456445029,0.032220478,31.65,0.32625,0.013322204,4.618187779,0.1738,1270.2,7.146929647,-0.00131389,1010,0.08739336,28.47,0.31044,0.038588269,3.645791351,0.044586332,44.16,0.29022,0.018680414,4.286102552,0.108764592,14.24,0.36111,0.049112051,3.177640872,0.084715591,49,0.33997,0.037131894,3.491096286,0.015778353,30.63,0.27759,0.00641307,5.303227445,0.030241901,46.68,0.32655,0.012478044,30.75842876,0.05467131,0.2173704,1922.570873
1/5/2011,0.039272429,174,0.2712,0.016360463,4.500693848,0.02947382,32.37,0.32163,0.0121513,4.709805464,0.1702,1276.56,7.151924239,0.004994592,1011,0.084616758,28.83,0.30636,0.037235062,3.698430675,0.042759528,44.7,0.28747,0.017879752,4.335627083,0.107806,14.5,0.36077,0.048615234,3.186719557,0.07945219,49.7,0.33197,0.034612516,3.582350011,0.013198436,31.69,0.27141,0.005350305,5.469353049,0.026396771,47.28,0.31847,0.01084764,30.75842875,0.052274408,0.219352014,1928.726306
